caught1_colin_caught,k,good,possible,ao,good,possible,r,w,good,possible,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught1_paul_caught,k,good,possible,ao,good,possible,r,w,good,possible,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught1_rishka_caught,k,good,possible,ao,good,possible,r,w,good,possible,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught1_t_paul_coat,k,good,possible,ao,surprise,absent,ow,missing,ao,surprise,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught2_paul_caught,k,good,possible,ao,good,possible,r,w,good,possible,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught2_t_paul_coat,k,good,possible,ao,surprise,absent,ow,missing,ao,surprise,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chair1_rishka_chair,ch,good,possible,eh,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
church1_paul_church,ch,good,possible,er,ah,good,good,possible,ch,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_aw_philip_claw,(,kl,good,possible,||,k,good,possible,l,good,possible,),(,*,surprise,absent,*,surprise,absent,ao,missing,*,surprise,absent,*,surprise,absent,*,surprise,absent,||,ao,possible,*,surprise,*,surprise,absent,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_cl_philip_clue,(,kl,good,possible,||,k,good,possible,l,good,possible,),(,*,surprise,absent,uw,missing,*,surprise,absent,*,surprise,absent,||,*,surprise,absent,uw,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_h_philip_hay,*,surprise,absent,*,surprise,absent,hh,missing,*,surprise,absent,*,surprise,absent,ey,*,surprise,absent,*,surprise,absent,ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_l_philip_lay,*,surprise,*,surprise,absent,l,good,possible,ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_m_philip_may,*,surprise,absent,*,surprise,absent,m,missing,*,surprise,absent,*,surprise,absent,*,surprise,absent,ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_philip_clay,(,kl,good,possible,||,k,good,possible,l,good,possible,),ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_spr_philip_spray,s,missing,*,surprise,absent,(,p,missing,possible,*,surprise,absent,*,surprise,absent,r,missing,*,surprise,absent,*,surprise,absent,||,pr,missing,),*,surprise,absent,*,surprise,absent,ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay1_tr_philip_tray,*,surprise,absent,(,t ,missing,*,surprise,absent,*,surprise,absent,r,missing,*,surprise,absent,*,surprise,absent,||,tr,missing,),*,surprise,absent,*,surprise,absent,ey,good,possible,*,surprise,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climates1_paul_climates,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,ax,ah,ih,good,possible,t,good,possible,s,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climb1_colin_climb,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climbed1_colin_climbed,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,d,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climbed1_paul_climbed,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,d,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climbed1_rishka_climbed,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,d,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
climbed2_paul_climbed,(,kl,good,possible,||,k,good,possible,l,good,possible,),ay,good,possible,m,good,possible,d,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot1_80_coat,k,good,possible,*,surprise,absent,ow,missing,*,surprise,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat1_paul_coat,k,good,possible,ow,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat1_rishka_coat,k,good,possible,ow,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat1_t_paul_caught,k,good,possible,(,*,surprise,absent,ao,missing,*,surprise,absent,r,w,good,possible,missing,absent,*,surprise,absent,) ,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat2_paul_coat,k,good,possible,ow,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat2_t_paul_caught,k,good,possible,*,surprise,absent,ao,missing,*,surprise,absent,*,surprise,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonality1_paul_commonality,k,good,possible,oh,good,possible,m,good,possible,(,ax,good,possible,n,good,possible,||,axn,good,possible,),ae,good,possible,l,good,possible,ih,good,possible,t,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
connectivity1_tomo_connectivity,k,good,possible,(,oh,good,possible,missing,n,good,possible,||,axn,good,possible,||,ax,good,possible,missing,n,good,possible,),eh,good,possible,k,good,possible,t,good,possible,ih,good,possible,v,good,possible,ih,good,possible,t,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contraceptive1_unknown_male_contraceptive,k,good,possible,oh,aa,ao,good,possible,n,good,possible,(,t,good,possible,r,good,possible,||,tr,good,possible,),ax,er,ah,good,possible,absent,s,good,possible,eh,good,possible,p,good,possible,t,good,possible,ih,good,possible,v,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contraceptives1_tomo_contraceptives,k,good,possible,oh,good,possible,n,good,possible,(,t,good,possible,r,good,possible,||,tr,good,possible,),ax,ah,good,possible,s,good,possible,eh,good,possible,p,good,possible,t,good,possible,ih,good,possible,v,good,possible,z,good,possible,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_ashwin_conversation,k,good,possible,oh,good,possible,n,good,possible,v,missing,*,surprise,absent,ax,er,ih,ah,r,good,possible,missing,absent,(,s,good,possible,||,s,missing,*,surprise,absent,),ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_canada_male_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_colin_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_giles_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_paul_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_rishka_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_tressa_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_uk_male_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation1_us_female_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation2_colin_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation2_paul_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation2_uk_male_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,missing,*,surprise,absent,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation2_us_female_conversation,k,good,possible,oh,missing,*,surprise,absent,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation2_us_male_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation3_paul_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation3_tressa_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation3_uk_male_conversation,k,good,possible,oh,missing,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation3_us_female_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conversation3_us_male_conversation,k,good,possible,oh,good,possible,n,good,possible,v,good,possible,ax,er,ih,good,possible,absent,s,good,possible,ey,good,possible,sh,good,possible,(,ax,good,possible,absent,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coon1_paul_coon,k,good,possible,(,uw,good,possible,n,good,possible,||,uwn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot1_paul_cot,k,good,possible,oh,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
counterattacked1_philip_counterattacked,k,good,possible,aw,good,possible,n,good,possible,t,good,possible,(,ax,good,possible,r,good,possible,||,er,good,possible,),ax,good,possible,t,good,possible,ae,good,possible,t,good,possible,absent,(,k,good,possible,t,good,possible,||,kt,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creature1_colin_creature,(,k,good,possible,r,good,possible,||,kr,good,possible,),iy,good,possible,ch,good,possible,ax,er,ah,ernoise,axr,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creature1_khurrum_creature,(,k,good,possible,r,good,possible,||,kr,good,possible,),iy,good,possible,missing,*,surprise,absent,*,surprise,absent,*,surprise,absent,*,surprise,absent,ch,good,possible,ax,axr,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crumble1_paul_crumble,(,k,good,possible,r,good,possible,||,kr,good,possible,),ah,good,possible,m,good,possible,(,b,good,possible,ah,ax,good,possible,absent,l,good,possible,||,b,good,possible,l,good,possible,||,b,good,possible,axl,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cubes1_paul_cubes,k,good,possible,(,y,good,possible,uw,good,possible,||,yuw,good,possible,),b,good,possible,z,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity1_80_curiosity,k,good,possible,y,good,possible,uh,uw,good,possible,absent,(,ax,ah,good,possible,absent,r,good,possible,||,er,good,possible,),ih,iy,good,possible,oh,good,possible,s,good,possible,ih,ah,good,possible,t,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cut1_ah_paul_cot,k,good,possible,*,surprise,absent,*,surprise,absent,ao,missing,*,surprise,absent,*,surprise,absent,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cut1_paul_cut,k,good,possible,ah,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dandelion1_rishka_dandelion,d,good,possible,ae,good,possible,n,good,possible,d,good,possible,ih,iy,good,possible,l,good,possible,ay,good,possible,(,ax,ah,good,possible,n,good,possible,||,axn,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadpan1_b_colin_bedpan,b,missing,eh,good,possible,d,good,possible,p,good,possible,ae,good,possible,n,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deadpan1_colin_deadpan,d,good,possible,eh,good,possible,d,good,possible,p,good,possible,ae,good,possible,n,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dearly1_paul_dearly,d,good,possible,iy,ih,good,possible,(,ax,good,possible,||,ax,good,possible,r,good,possible,||,er,good,possible,),l,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diner1_paul_diner,d,good,possible,ay,good,possible,n,good,possible,ax,er,axr,ernoise,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
directly1_paul_directly,d,good,possible,(,ih,good,possible,||,ay,good,possible,||,ax,good,possible,),r,good,possible,eh,good,possible,k,good,possible,t,good,possible,l,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
docket1_deven_docket,d,good,possible,oh,aa,ao,good,possible,k,good,possible,ah,ih,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
don't1_colin_don't,d,good,possible,ow,good,possible,n,good,possible,t,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dreadfully1_rishka_dreadfully,d,good,possible,r,good,possible,eh,good,possible,d,good,possible,f,good,possible,ah,good,possible,l,good,possible,iy,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dyke1_paul_dyke,d,good,possible,ay,good,possible,k,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earn1_tressa_earn,er,ah,good,possible,n,good,possible,*,surprise,*,surprise,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earn2_tressa_earn,(,er,good,possible,||,ah,good,possible,||,ah,good,possible,r,good,possible,),n,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb1_b_colin_egg,eh,good,possible,b,d,n,surprise,absent,g,missing,b,d,n,surprise,absent,*,surprise,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb1_colin_ebb,eh,good,possible,b,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
either1_80_either,ay,good,possible,dh,good,possible,ax,er,axr,ernoise,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
els1_paul_els,eh,good,possible,l,good,possible,z,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emperors1_paul_emperors,eh,good,possible,m,good,possible,p ,good,possible,(,ax,good,possible,r,good,possible,||,er,good,possible,),ax,good,possible,z,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entree1_paul_entree,oh,good,possible,n,good,possible,(,t,good,possible,r,good,possible,||,tr,good,possible,),ey,good,possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_school1_hossein_school,(,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uwl,good,possible,||,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uw,good,possible,l,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_school1_paul_school,(,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uwl,good,possible,||,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uw,good,possible,l,good,possible,||,*,surprise,*,surprise,absent,s,missing,*,surprise,absent,k,good,possible,uw,good,possible,l,good,possible,||,*,surprise,*,surprise,absent,s,missing,*,surprise,absent,k,good,possible,uwl,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_school2_hossein_school,(,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uwl,good,possible,||,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uw,good,possible,l,good,possible,||,*,surprise,s,missing,*,surprise,absent,*,surprsie,absent,k,good,possible,uw,good,possible,l,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_school3_hossein_school,(,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uwl,good,possible,||,*,surprise,*,surprise,absent,s,good,possible,k,good,possible,uw,good,possible,l,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esq1_80_esquire,ih,eh,good,possible,s,good,possible,(,k,good,possible,w,good,possible,||,kw,good,possible,),ay,good,possible,(,ax,good,possible,r,good,possible,absent,||,er,good,possible,||,ernoise,axr,good,possible,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fever1_tressa_fever,f,good,possible,iy,good,possible,v,good,possible,ax,ernoise,axr,er,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
four1_96_four,f,good,possible,ao,good,possible,r,good,possible,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
